"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft Yr","Draft Rd","Draft Ov","GP","TOI_All","TOI_EV","TOI_PP","TOI_SH","EVO_GAR/60","EVD_GAR/60","PPO_GAR/60","SHD_GAR/60","Take_GAR/60","Draw_GAR/60","Off_GAR/60","Def_GAR/60","Pens_GAR/60","GAR/60","WAR/60","SPAR/60"
"Shane O'Brien","SHANE.O'BRIEN","8470839","09-10","VAN","D","L",1983-08-09,26,2003,8,250,65,1105.2,990.7,7.4,102.1,0.078,-0.182,-0.253,-0.229,-0.103,-0.041,0.075,-0.187,-0.144,-0.261,-0.047,-0.091
"Shane O'Brien","SHANE.O'BRIEN","8470839","10-11","NSH","D","L",1983-08-09,27,2003,8,250,80,1369.1,1127.8,6.1,224.3,-0.24,0.138,-0.484,0.53,-0.058,0.007,-0.242,0.203,-0.05,-0.05,-0.009,-0.017
"Shane O'Brien","SHANE.O'BRIEN","8470839","11-12","COL","D","L",1983-08-09,28,2003,8,250,76,1460.7,1285.3,32.1,129.8,0.22,-0.107,1.781,-0.166,-0.065,0.008,0.259,-0.112,-0.057,0.068,0.012,0.022
"Shane O'Brien","SHANE.O'BRIEN","8470839","12-13","COL","D","L",1983-08-09,29,2003,8,250,28,434,418.8,6.7,3.7,0.333,0.334,-0.609,-0.282,-0.117,0.055,0.318,0.329,-0.062,0.57,0.106,0.196
"Shane O'Brien","SHANE.O'BRIEN","8470839","13-14","CGY","D","L",1983-08-09,30,2003,8,250,45,506.7,498.6,1.5,3.6,0.038,-0.179,-0.16,0.297,-0.077,0.001,0.038,-0.176,-0.076,-0.213,-0.04,-0.075
"Shane O'Brien","SHANE.O'BRIEN","8470839","14-15","FLA","D","L",1983-08-09,31,2003,8,250,9,121.3,114.7,1,5.6,-0.223,0.157,-0.036,0.512,0.132,-0.062,-0.221,0.174,0.071,0.032,0.006,0.012
"Shane Pinto","SHANE.PINTO","8481596","20-21","OTT","C","R",2000-11-12,19,2019,2,32,12,150.2,126.8,6.1,14.9,1.255,0.237,-0.777,0.946,-0.221,0.041,1.161,0.312,-0.18,1.142,0.205,0.382
"Shane Pinto","SHANE.PINTO","8481596","21-22","OTT","C","R",2000-11-12,20,2019,2,32,5,64.8,53,4.9,3.6,0.228,-0.053,2.394,-1.574,-0.046,-0.121,0.411,-0.149,-0.167,0.069,0.012,0.023
"Shane Pinto","SHANE.PINTO","8481596","22-23","OTT","C","R",2000-11-12,21,2019,2,32,82,1310.3,1080.7,167.8,35.8,-0.087,0.09,0.504,2.299,0.071,0.034,-0.007,0.161,0.105,0.235,0.04,0.076
"Shane Pinto","SHANE.PINTO","8481596","23-24","OTT","C","R",2000-11-12,22,2019,2,32,41,742.5,614.1,98.4,13.6,0.208,0.308,0.116,-1.936,0.033,-0.051,0.195,0.259,-0.018,0.389,0.064,0.124
"Shane Pinto","SHANE.PINTO","8481596","24-25","OTT","C","R",2000-11-12,23,2019,2,32,70,1229,965.3,76.7,137.8,0.386,0.101,-0.896,-0.936,0.044,0.044,0.292,-0.028,0.088,0.31,0.051,0.097
"Shane Prince","SHANE.PRINCE","8476386","14-15","OTT","C","L",1992-11-16,21,2011,2,61,2,21,20.9,0,0,0.347,-0.525,0,0,0.138,-0.127,0.347,-0.525,0.011,-0.167,-0.032,-0.06
"Shane Prince","SHANE.PRINCE","8476386","15-16","NYI","C","L",1992-11-16,22,2011,2,61,20,250,242.3,2.6,3,0.271,0.011,-0.036,-0.546,0.048,0.14,0.268,0.004,0.188,0.454,0.088,0.168
"Shane Prince","SHANE.PRINCE","8476386","15-16","OTT","C","L",1992-11-16,22,2011,2,61,42,446.3,433.6,9.2,0.7,0.597,-0.053,-1.058,-0.611,0.061,0.095,0.562,-0.054,0.156,0.661,0.128,0.245
"Shane Prince","SHANE.PRINCE","8476386","16-17","NYI","C","L",1992-11-16,23,2011,2,61,50,648.5,583.6,59.3,0.7,0.217,-0.134,-0.475,-0.085,0.033,0.091,0.153,-0.134,0.124,0.155,0.029,0.056
"Shane Prince","SHANE.PRINCE","8476386","17-18","NYI","C","L",1992-11-16,24,2011,2,61,14,168,154.8,12.6,0.2,-0.751,-0.073,-1.161,-0.35,-0.057,0.064,-0.782,-0.074,0.007,-0.84,-0.164,-0.313
"Shane Sims","SHANE.SIMS","8473611","10-11","NYI","D","R",1988-04-30,22,2006,5,126,1,6.6,6.6,0,0,0.001,-0.691,0,0,0.15,-0.067,0.001,-0.691,0.083,-0.606,-0.108,-0.207
"Shane Wright","SHANE.WRIGHT","8483524","22-23","SEA","C","R",2004-01-05,18,2022,1,4,8,67.9,64.4,3.2,0,1.382,0.565,1.15,0,-0.016,0.041,1.371,0.565,0.025,1.927,0.327,0.622
"Shane Wright","SHANE.WRIGHT","8483524","23-24","SEA","C","R",2004-01-05,19,2022,1,4,8,108.3,91.5,15.5,0,0.972,0.243,-0.541,-0.385,0.137,0.315,0.753,0.243,0.452,1.401,0.229,0.445
"Shane Wright","SHANE.WRIGHT","8483524","24-25","SEA","C","R",2004-01-05,20,2022,1,4,79,1111.4,934.1,149.3,1.4,0.658,-0.151,1.061,-0.895,0.039,-0.027,0.713,-0.152,0.012,0.579,0.095,0.181
"Shaone Morrisonn","SHAONE.MORRISONN","8469472","08-09","WSH","D","L",1982-12-23,25,2001,1,19,72,1295.3,1065,3.9,209.7,0.077,0.15,0.214,0.043,-0.11,0.049,0.077,0.133,-0.061,0.134,0.024,0.047
"Shaone Morrisonn","SHAONE.MORRISONN","8469472","09-10","WSH","D","L",1982-12-23,26,2001,1,19,68,1194.6,1028.2,2.9,154.9,0.252,-0.034,0.51,1.127,-0.029,-0.003,0.253,0.118,-0.032,0.303,0.055,0.105
"Shaone Morrisonn","SHAONE.MORRISONN","8469472","10-11","BUF","D","L",1982-12-23,27,2001,1,19,62,1002.8,874.5,6.2,115.1,-0.013,0.042,-0.182,-0.645,-0.049,0.021,-0.015,-0.038,-0.029,-0.079,-0.014,-0.027
"Shaun Heshka","SHAUN.HESHKA","8471895","09-10","ARI","D","R",1985-07-30,24,2003,NA,NA,8,106.5,92.4,0.5,13,-0.034,0.308,-0.064,1.218,-0.05,-0.072,-0.035,0.42,-0.122,0.264,0.048,0.092
"Shawn Belle","SHAWN.BELLE","8470623","09-10","MTL","D","L",1985-01-03,24,2003,1,30,2,21.3,19.9,0,1.4,-0.309,0.14,0,0.333,0.156,-0.072,-0.309,0.152,0.084,-0.052,-0.009,-0.018
"Shawn Belle","SHAWN.BELLE","8470623","10-11","COL","D","L",1985-01-03,25,2003,1,30,4,72.1,63.7,0.7,7.6,1.915,0.35,0.201,0.139,-0.009,-0.067,1.897,0.328,-0.076,1.941,0.347,0.664
"Shawn Belle","SHAWN.BELLE","8470623","10-11","EDM","D","L",1985-01-03,25,2003,1,30,5,82.2,75.4,0.9,5.8,-1.304,0.678,-0.192,0.97,0.15,-0.067,-1.29,0.699,0.083,-0.424,-0.076,-0.145
"Shawn Horcoff","SHAWN.HORCOFF","8467423","08-09","EDM","C","L",1978-09-17,29,1998,4,99,80,1708.8,1114.8,295.2,258.1,0.276,0.05,0.12,-1.193,0.062,-0.005,0.243,-0.183,0.057,0.11,0.02,0.038
"Shawn Horcoff","SHAWN.HORCOFF","8467423","09-10","EDM","C","L",1978-09-17,30,1998,4,99,77,1496,1084.2,199.1,181.8,-0.17,-0.091,-0.542,-0.919,-0.009,0.003,-0.228,-0.21,-0.006,-0.379,-0.069,-0.132
"Shawn Horcoff","SHAWN.HORCOFF","8467423","10-11","EDM","C","L",1978-09-17,31,1998,4,99,47,878.2,664,127.1,73.1,0.04,-0.396,0.475,0.047,-0.027,-0.007,0.11,-0.352,-0.035,-0.231,-0.041,-0.079
"Shawn Horcoff","SHAWN.HORCOFF","8467423","11-12","EDM","C","L",1978-09-17,32,1998,4,99,81,1586.3,1113,225.6,212.8,-0.059,-0.225,0.925,-0.79,0.072,-0.036,0.107,-0.316,0.036,-0.138,-0.024,-0.045
"Shawn Horcoff","SHAWN.HORCOFF","8467423","12-13","EDM","C","L",1978-09-17,33,1998,4,99,31,522.5,356.3,77.7,75.8,0.801,-0.169,1.602,-0.298,-0.087,-0.043,0.945,-0.191,-0.13,0.497,0.092,0.171
"Shawn Horcoff","SHAWN.HORCOFF","8467423","13-14","DAL","C","L",1978-09-17,34,1998,4,99,77,990.1,797.2,94.2,88.8,-0.207,-0.143,0.547,0.752,-0.085,-0.073,-0.127,-0.053,-0.158,-0.32,-0.061,-0.113
"Shawn Horcoff","SHAWN.HORCOFF","8467423","14-15","DAL","C","L",1978-09-17,35,1998,4,99,76,989.5,789,124.2,67.8,0.207,-0.166,0.698,-0.908,0.024,-0.107,0.274,-0.225,-0.083,-0.025,-0.005,-0.009
"Shawn Horcoff","SHAWN.HORCOFF","8467423","15-16","ANA","C","L",1978-09-17,36,1998,4,99,59,783.9,663.5,13.2,93.7,0.066,0.154,-1.491,-0.367,-0.117,-0.089,0.036,0.09,-0.206,-0.089,-0.017,-0.033
"Shawn Lalonde","SHAWN.LALONDE","8474629","12-13","CHI","D","R",1990-03-10,22,2008,3,68,1,14.8,13.9,0.5,0,0.509,0.42,0.052,0,0.142,-0.063,0.494,0.42,0.079,0.955,0.177,0.329
"Shawn Matthias","SHAWN.MATTHIAS","8473574","08-09","FLA","C","L",1988-02-19,20,2006,2,47,16,146.6,141.8,3.2,0.7,0.091,0.011,-0.601,-0.951,0.181,-0.105,0.076,0.007,0.076,0.157,0.028,0.055
"Shawn Matthias","SHAWN.MATTHIAS","8473574","09-10","FLA","C","L",1988-02-19,21,2006,2,47,55,593.9,541.3,30.6,15.7,0.069,-0.007,-0.512,0.503,0.072,-0.037,0.038,0.008,0.035,0.078,0.014,0.027
"Shawn Matthias","SHAWN.MATTHIAS","8473574","10-11","FLA","C","L",1988-02-19,22,2006,2,47,51,603.9,558.3,32.9,7.2,0.494,0.025,-0.525,0.026,0.056,0.025,0.438,0.025,0.081,0.533,0.095,0.182
"Shawn Matthias","SHAWN.MATTHIAS","8473574","11-12","FLA","C","L",1988-02-19,23,2006,2,47,79,1091,945.3,47.1,88.3,-0.028,-0.192,0.586,-0.038,0.02,-0.089,0.001,-0.179,-0.069,-0.237,-0.041,-0.077
"Shawn Matthias","SHAWN.MATTHIAS","8473574","12-13","FLA","C","L",1988-02-19,24,2006,2,47,48,729.1,626.5,42.8,50.5,0.565,-0.312,1.243,-1.853,0.028,-0.079,0.609,-0.427,-0.051,0.112,0.021,0.039
"Shawn Matthias","SHAWN.MATTHIAS","8473574","13-14","FLA","C","L",1988-02-19,25,2006,2,47,59,721.6,607.4,12.4,92.9,0.371,-0.092,-1.333,-1.441,0.041,0.016,0.337,-0.271,0.056,0.083,0.016,0.029
"Shawn Matthias","SHAWN.MATTHIAS","8473574","13-14","VAN","C","L",1988-02-19,25,2006,2,47,18,280.4,225.2,14.6,37,0.462,-0.114,-1.985,0.632,-0.089,0.016,0.313,-0.009,-0.074,0.186,0.035,0.066
"Shawn Matthias","SHAWN.MATTHIAS","8473574","14-15","VAN","C","L",1988-02-19,26,2006,2,47,78,1022.2,903.6,6.5,96,-0.02,0.111,0.632,0.347,0.063,0.012,-0.015,0.134,0.075,0.193,0.037,0.07
"Shawn Matthias","SHAWN.MATTHIAS","8473574","15-16","COL","C","L",1988-02-19,27,2006,2,47,20,295.9,241.7,9.7,30.9,1.006,-0.418,1.628,0.113,-0.02,-0.131,1.03,-0.358,-0.151,0.395,0.076,0.146
"Shawn Matthias","SHAWN.MATTHIAS","8473574","15-16","TOR","C","L",1988-02-19,27,2006,2,47,51,663.5,586.1,26.6,44.4,0.204,-0.209,-2.894,0.013,0.056,-0.015,0.069,-0.194,0.041,-0.079,-0.015,-0.029
"Shawn Matthias","SHAWN.MATTHIAS","8473574","16-17","WPG","C","L",1988-02-19,28,2006,2,47,45,610.1,531.5,2.9,64.8,0.298,-0.232,-0.429,0.315,0.034,-0.056,0.294,-0.173,-0.022,0.066,0.013,0.024
"Shawn Matthias","SHAWN.MATTHIAS","8473574","17-18","WPG","C","L",1988-02-19,29,2006,2,47,27,301.7,259.6,2.6,36.7,-0.013,-0.423,0.168,0.454,-0.033,-0.086,-0.011,-0.315,-0.119,-0.437,-0.085,-0.163
"Shawn Thornton","SHAWN.THORNTON","8465978","08-09","BOS","L","R",1977-07-23,31,1997,7,190,78,783.5,773.7,5.9,0.6,0.033,0.218,0.684,-0.512,0.113,-0.039,0.038,0.217,0.074,0.327,0.059,0.114
"Shawn Thornton","SHAWN.THORNTON","8465978","09-10","BOS","L","R",1977-07-23,32,1997,7,190,74,669.4,662.7,3.9,0.2,-0.263,-0.038,-0.372,-0.222,0.003,-0.113,-0.264,-0.038,-0.11,-0.411,-0.074,-0.143
"Shawn Thornton","SHAWN.THORNTON","8465978","10-11","BOS","L","R",1977-07-23,33,1997,7,190,79,796.4,781.8,10.4,1.6,0.002,-0.035,-1.464,-0.822,-0.018,0.01,-0.018,-0.037,-0.008,-0.062,-0.011,-0.021
"Shawn Thornton","SHAWN.THORNTON","8465978","11-12","BOS","L","R",1977-07-23,34,1997,7,190,81,743.8,735,5,1.7,-0.361,-0.045,-0.352,-0.499,-0.023,-0.006,-0.36,-0.046,-0.03,-0.434,-0.076,-0.14
"Shawn Thornton","SHAWN.THORNTON","8465978","12-13","BOS","L","R",1977-07-23,35,1997,7,190,45,364.8,364,0.5,0,-0.062,0.127,-0.39,0,0.066,-0.111,-0.062,0.127,-0.045,0.019,0.004,0.007
"Shawn Thornton","SHAWN.THORNTON","8465978","13-14","BOS","L","R",1977-07-23,36,1997,7,190,64,562.8,559,3,0,-0.255,0.187,0.12,0,0.018,-0.072,-0.253,0.187,-0.054,-0.12,-0.023,-0.043
"Shawn Thornton","SHAWN.THORNTON","8465978","14-15","FLA","L","R",1977-07-23,37,1997,7,190,46,440.9,434.9,3.2,0.4,-0.271,-0.05,-0.383,-0.106,-0.037,-0.127,-0.271,-0.05,-0.165,-0.484,-0.092,-0.176
"Shawn Thornton","SHAWN.THORNTON","8465978","15-16","FLA","L","R",1977-07-23,38,1997,7,190,50,434.4,428.3,5.5,0,-0.36,0.073,-0.563,0,-0.056,-0.077,-0.363,0.073,-0.133,-0.423,-0.082,-0.157
"Shawn Thornton","SHAWN.THORNTON","8465978","16-17","FLA","L","R",1977-07-23,39,1997,7,190,50,384.5,374.8,7.7,0,-0.438,-0.233,-0.766,0,-0.004,-0.033,-0.445,-0.233,-0.037,-0.707,-0.133,-0.258
"Shayne Gostisbehere","SHAYNE.GOSTISBEHERE","8476906","14-15","PHI","D","L",1993-04-20,21,2012,3,78,2,25.1,20.7,4.3,0,-0.387,-0.723,0.24,0,0.132,-0.062,-0.279,-0.723,0.071,-0.804,-0.153,-0.292
"Shayne Gostisbehere","SHAYNE.GOSTISBEHERE","8476906","15-16","PHI","D","L",1993-04-20,22,2012,3,78,64,1285.8,1005.2,251.2,6,0.595,-0.136,0.956,0.535,0.059,0.044,0.667,-0.132,0.103,0.65,0.125,0.241
"Shayne Gostisbehere","SHAYNE.GOSTISBEHERE","8476906","16-17","PHI","D","L",1993-04-20,23,2012,3,78,76,1488.1,1166.6,282.4,5.2,-0.21,-0.322,0.343,0.746,0.032,0.067,-0.102,-0.318,0.099,-0.25,-0.047,-0.091
"Shayne Gostisbehere","SHAYNE.GOSTISBEHERE","8476906","17-18","PHI","D","L",1993-04-20,24,2012,3,78,78,1673.5,1354.6,276.6,5.8,0.204,0.079,0.879,0.912,0.087,0.046,0.318,0.083,0.133,0.511,0.099,0.19
"Shayne Gostisbehere","SHAYNE.GOSTISBEHERE","8476906","18-19","PHI","D","L",1993-04-20,25,2012,3,78,78,1533.4,1221.3,265.5,6.2,-0.076,0.143,-0.174,-0.065,0.061,0.029,-0.093,0.142,0.09,0.114,0.021,0.04
"Shayne Gostisbehere","SHAYNE.GOSTISBEHERE","8476906","19-20","PHI","D","L",1993-04-20,26,2012,3,78,42,768.3,643.7,105.6,2.8,-0.294,-0.139,-0.018,0.54,-0.009,0.14,-0.255,-0.136,0.132,-0.231,-0.041,-0.079
"Shayne Gostisbehere","SHAYNE.GOSTISBEHERE","8476906","20-21","PHI","D","L",1993-04-20,27,2012,3,78,41,817.5,683.8,110.8,5.2,0.604,0.043,-0.164,0.252,0.084,0.065,0.497,0.045,0.149,0.669,0.12,0.224
"Shayne Gostisbehere","SHAYNE.GOSTISBEHERE","8476906","21-22","ARI","D","L",1993-04-20,28,2012,3,78,82,1819.6,1477.1,227.8,70.1,0.049,-0.088,0.035,0.889,0.048,0.051,0.048,-0.044,0.099,0.106,0.019,0.035
"Shayne Gostisbehere","SHAYNE.GOSTISBEHERE","8476906","22-23","ARI","D","L",1993-04-20,29,2012,3,78,52,1170.3,941.7,156.1,42.2,0.111,-0.052,0.097,0.205,0.05,0.083,0.109,-0.041,0.133,0.2,0.034,0.065
"Shayne Gostisbehere","SHAYNE.GOSTISBEHERE","8476906","22-23","CAR","D","L",1993-04-20,29,2012,3,78,23,391,328.8,49.4,2.5,-0.203,0.351,0.56,0.688,0.082,0.137,-0.103,0.354,0.219,0.419,0.071,0.135
"Shayne Gostisbehere","SHAYNE.GOSTISBEHERE","8476906","23-24","DET","D","L",1993-04-20,30,2012,3,78,81,1546,1205.9,266.2,26.3,-0.26,0.006,0.961,2.765,0.103,0.087,-0.039,0.065,0.19,0.205,0.034,0.065
"Shayne Gostisbehere","SHAYNE.GOSTISBEHERE","8476906","24-25","CAR","D","L",1993-04-20,31,2012,3,78,70,1296.5,1009,234.8,12.2,0.176,0.066,1.271,1.144,-0.038,0.008,0.383,0.079,-0.03,0.399,0.066,0.125
"Shea Theodore","SHEA.THEODORE","8477447","15-16","ANA","D","L",1995-08-03,20,2013,1,26,19,363.1,283.9,53.1,21.7,0.436,0.008,-0.097,-0.194,0.106,0.036,0.352,-0.006,0.141,0.463,0.089,0.172
"Shea Theodore","SHEA.THEODORE","8477447","16-17","ANA","D","L",1995-08-03,21,2013,1,26,34,588.6,477.1,74,26.5,0.216,-0.325,0.238,0.406,-0.083,0.014,0.219,-0.286,-0.069,-0.109,-0.021,-0.04
"Shea Theodore","SHEA.THEODORE","8477447","17-18","VGK","D","L",1995-08-03,22,2013,1,26,61,1241.4,1040.4,152.7,27.5,0.15,0.012,0.419,0.121,0.07,0.014,0.184,0.015,0.084,0.274,0.053,0.102
"Shea Theodore","SHEA.THEODORE","8477447","18-19","VGK","D","L",1995-08-03,23,2013,1,26,79,1587.4,1361.9,191.6,12.7,-0.105,0.253,0.02,-0.959,0.057,0.023,-0.089,0.242,0.081,0.203,0.038,0.071
"Shea Theodore","SHEA.THEODORE","8477447","19-20","VGK","D","L",1995-08-03,24,2013,1,26,71,1579.1,1321.8,219.7,10.6,0.142,0.055,0.306,0.826,0.056,-0.025,0.165,0.062,0.031,0.245,0.044,0.084
"Shea Theodore","SHEA.THEODORE","8477447","20-21","VGK","D","L",1995-08-03,25,2013,1,26,53,1194.4,993,162.3,13.2,0.626,-0.169,0.234,-2.757,0.055,-0.004,0.571,-0.203,0.051,0.432,0.078,0.144
"Shea Theodore","SHEA.THEODORE","8477447","21-22","VGK","D","L",1995-08-03,26,2013,1,26,78,1804.4,1534.3,188.6,24.5,0.249,-0.124,0.483,-1.117,0.053,0.002,0.274,-0.139,0.056,0.197,0.035,0.066
"Shea Theodore","SHEA.THEODORE","8477447","22-23","VGK","D","L",1995-08-03,27,2013,1,26,55,1178.8,1026.3,126.8,2,0.49,0.054,0.055,0.848,0.045,-0.009,0.442,0.055,0.036,0.517,0.088,0.167
"Shea Theodore","SHEA.THEODORE","8477447","23-24","VGK","D","L",1995-08-03,28,2013,1,26,47,1038.2,862.5,151.5,5.6,0.339,-0.062,0.286,1.472,0.099,-0.021,0.331,-0.052,0.078,0.357,0.059,0.114
"Shea Theodore","SHEA.THEODORE","8477447","24-25","VGK","D","L",1995-08-03,29,2013,1,26,67,1473.5,1245,176.3,10.7,0.21,0.038,0.542,1.034,0.036,-0.012,0.251,0.047,0.024,0.307,0.05,0.096
"Shea Weber","SHEA.WEBER","8470642","08-09","NSH","D","R",1985-08-14,23,2003,2,49,81,1941.6,1419.6,357.3,128.9,0.337,0.156,0.021,0.53,0.003,-0.017,0.273,0.187,-0.014,0.386,0.07,0.134
"Shea Weber","SHEA.WEBER","8470642","09-10","NSH","D","R",1985-08-14,24,2003,2,49,78,1807.2,1403.5,272.7,96.2,0.167,0.18,0.976,-0.232,0.065,-0.01,0.299,0.153,0.055,0.46,0.083,0.16
"Shea Weber","SHEA.WEBER","8470642","10-11","NSH","D","R",1985-08-14,25,2003,2,49,82,2074.3,1570,297.5,170.7,0.092,0.281,0.297,0.547,0.021,-0.009,0.124,0.307,0.013,0.382,0.068,0.131
"Shea Weber","SHEA.WEBER","8470642","11-12","NSH","D","R",1985-08-14,26,2003,2,49,78,2040.5,1552.2,272.2,173.3,0.159,0.29,1.599,-0.26,0.012,-0.022,0.374,0.235,-0.01,0.524,0.091,0.169
"Shea Weber","SHEA.WEBER","8470642","12-13","NSH","D","R",1985-08-14,27,2003,2,49,48,1243.5,958.7,174.4,91.4,0.06,0.153,0.46,0.376,0.078,0.035,0.122,0.173,0.113,0.37,0.069,0.127
"Shea Weber","SHEA.WEBER","8470642","13-14","NSH","D","R",1985-08-14,28,2003,2,49,79,2123.5,1627.4,242.7,205.3,0.192,0.137,1.243,0.304,0.049,-0.01,0.328,0.156,0.039,0.463,0.088,0.164
"Shea Weber","SHEA.WEBER","8470642","14-15","NSH","D","R",1985-08-14,29,2003,2,49,78,2056.8,1575.6,236.2,189.5,0.121,0.133,0.134,0.425,0,0.009,0.123,0.164,0.01,0.259,0.049,0.094
"Shea Weber","SHEA.WEBER","8470642","15-16","NSH","D","R",1985-08-14,30,2003,2,49,78,1979.4,1462.1,237.6,211,-0.003,0.226,1.257,-0.091,0.072,-0.023,0.173,0.186,0.05,0.355,0.069,0.132
"Shea Weber","SHEA.WEBER","8470642","16-17","MTL","D","R",1985-08-14,31,2003,2,49,78,1954.8,1435.2,249.8,227.2,-0.112,0.303,0.627,-0.055,0.02,-0.032,-0.002,0.254,-0.012,0.202,0.038,0.074
"Shea Weber","SHEA.WEBER","8470642","17-18","MTL","D","R",1985-08-14,32,2003,2,49,26,659,473.1,93.4,79.4,-0.033,0.08,-0.667,-1.54,0.04,0.005,-0.138,-0.153,0.044,-0.202,-0.039,-0.075
"Shea Weber","SHEA.WEBER","8470642","18-19","MTL","D","R",1985-08-14,33,2003,2,49,58,1360.4,1015.5,147,159.8,0.012,0.087,-0.137,0.366,0.001,-0.038,-0.007,0.125,-0.037,0.065,0.012,0.023
"Shea Weber","SHEA.WEBER","8470642","19-20","MTL","D","R",1985-08-14,34,2003,2,49,65,1560.2,1161.1,138.5,208.3,0.199,-0.024,0.171,-0.167,0.037,-0.002,0.196,-0.046,0.035,0.158,0.028,0.054
"Shea Weber","SHEA.WEBER","8470642","20-21","MTL","D","R",1985-08-14,35,2003,2,49,48,1089.6,811.8,112.2,136.9,-0.044,0.148,0.642,0.389,-0.016,-0.04,0.039,0.183,-0.056,0.136,0.024,0.046
"Shean Donovan","SHEAN.DONOVAN","8459450","08-09","OTT","R","R",1975-01-22,33,1993,2,28,65,508.9,502.2,1,2.8,0.012,0.184,0.024,-0.567,0.008,0.073,0.012,0.18,0.081,0.272,0.049,0.095
"Shean Donovan","SHEAN.DONOVAN","8459450","09-10","OTT","R","R",1975-01-22,34,1993,2,28,30,222.9,219.4,3,0.1,0.228,-0.194,-0.448,-0.184,-0.093,-0.057,0.219,-0.194,-0.15,-0.122,-0.022,-0.042
"Sheldon Brookbank","SHELDON.BROOKBANK","8469992","08-09","ANA","D","R",1980-10-03,27,1999,NA,NA,29,401,375.6,1.4,22.4,0.03,-0.126,0.393,0.091,0.047,0.006,0.032,-0.114,0.053,-0.03,-0.005,-0.01
"Sheldon Brookbank","SHELDON.BROOKBANK","8469992","08-09","N.J","D","R",1980-10-03,27,1999,NA,NA,15,132.7,125.9,3.6,2,-0.101,0.055,-0.219,0.387,-0.243,0.001,-0.105,0.061,-0.242,-0.286,-0.052,-0.1
"Sheldon Brookbank","SHELDON.BROOKBANK","8469992","09-10","ANA","D","R",1980-10-03,28,1999,NA,NA,66,987.4,913.6,8.9,61.2,0.334,0.095,0.735,-0.379,-0.002,0.005,0.338,0.065,0.003,0.384,0.069,0.134
"Sheldon Brookbank","SHELDON.BROOKBANK","8469992","10-11","ANA","D","R",1980-10-03,29,1999,NA,NA,40,533,446.4,1.1,84.2,-0.417,0.059,0.542,-0.945,0.028,0.034,-0.414,-0.1,0.062,-0.385,-0.069,-0.132
"Sheldon Brookbank","SHELDON.BROOKBANK","8469992","11-12","ANA","D","R",1980-10-03,30,1999,NA,NA,80,1248.4,1089.4,6.1,145.8,-0.024,-0.076,0.853,-0.627,0.004,-0.009,-0.019,-0.141,-0.005,-0.161,-0.028,-0.052
"Sheldon Brookbank","SHELDON.BROOKBANK","8469992","12-13","CHI","D","R",1980-10-03,31,1999,NA,NA,26,331.5,314.5,0.2,16.3,-0.531,-0.121,0.034,0.997,-0.051,-0.032,-0.531,-0.066,-0.083,-0.653,-0.121,-0.224
"Sheldon Brookbank","SHELDON.BROOKBANK","8469992","13-14","CHI","D","R",1980-10-03,32,1999,NA,NA,48,618.6,591.2,2.2,23.6,-0.086,-0.155,0.034,-1.889,0.049,0.032,-0.085,-0.222,0.081,-0.221,-0.042,-0.078
"Sheldon Dries","SHELDON.DRIES","8480326","18-19","COL","C","L",1994-04-23,24,2012,NA,NA,40,363,318.1,3,39.2,-0.172,-0.055,-0.12,1.13,-0.079,0.129,-0.171,0.075,0.05,-0.027,-0.005,-0.009
"Sheldon Dries","SHELDON.DRIES","8480326","19-20","COL","C","L",1994-04-23,25,2012,NA,NA,5,34.3,33.7,0.1,0,-0.664,-0.715,-0.057,0,0.134,-0.124,-0.661,-0.715,0.01,-1.345,-0.239,-0.459
"Sheldon Dries","SHELDON.DRIES","8480326","20-21","COL","C","L",1994-04-23,26,2012,NA,NA,3,23.4,22.6,0,0.8,0.316,-0.478,0,0.038,-0.774,0.369,0.316,-0.46,-0.406,-0.56,-0.101,-0.187
"Sheldon Dries","SHELDON.DRIES","8480326","21-22","VAN","C","L",1994-04-23,27,2012,NA,NA,11,113.3,102.7,10.1,0,0.328,0.336,1.837,-0.609,0.132,-0.02,0.463,0.335,0.113,0.878,0.154,0.293
"Sheldon Dries","SHELDON.DRIES","8480326","22-23","VAN","C","L",1994-04-23,28,2012,NA,NA,63,726.5,603.6,90.8,24.6,0.13,-0.05,0.84,-0.82,0.028,0.024,0.223,-0.08,0.053,0.196,0.033,0.063
"Sheldon Rempal","SHELDON.REMPAL","8480776","18-19","L.A","R","R",1995-08-07,23,2013,NA,NA,7,61.2,59.2,0,0,-0.599,-0.225,-0.313,0,0.131,0.414,-0.599,-0.225,0.545,-0.252,-0.047,-0.088
"Sheldon Rempal","SHELDON.REMPAL","8480776","20-21","CAR","R","R",1995-08-07,25,2013,NA,NA,3,24.9,24.7,0,0.2,-0.382,-0.842,0,-0.003,0.13,-0.12,-0.382,-0.835,0.009,-1.204,-0.216,-0.403
"Sheldon Rempal","SHELDON.REMPAL","8480776","21-22","VAN","R","R",1995-08-07,26,2013,NA,NA,1,9.2,9.2,0,0,-0.111,-0.434,0,0,0.132,-0.121,-0.111,-0.434,0.011,-0.534,-0.094,-0.178
"Sheldon Rempal","SHELDON.REMPAL","8480776","22-23","VGK","R","R",1995-08-07,27,2013,NA,NA,1,7.7,7.7,0,0,0.051,-0.178,0,0,0.138,-0.129,0.051,-0.178,0.008,-0.119,-0.02,-0.038
