"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft Yr","Draft Rd","Draft Ov","GP","TOI","G/60","A1/60","A2/60","Points/60","iSF/60","iFF/60","iCF/60","ixG/60","Sh%","FSh%","xFSh%","iBLK/60","GIVE/60","TAKE/60","iHF/60","iHA/60","iPENT2/60","iPEND2/60","iPENT5/60","iPEND5/60","iPEN±/60","FOW/60","FOL/60","FO±/60"
"Simon Edvinsson","SIMON.EDVINSSON","8482762","22-23","DET","D","L",2003-02-05,19,2021,1,6,9,149.9,0.8,0,0,0.8,2,3.2,5.2,0.13,40,25,4,3.2,1.6,1.6,4.4,4,2.4,0.8,0,0,-1.6,0,0,0
"Simon Edvinsson","SIMON.EDVINSSON","8482762","23-24","DET","D","L",2003-02-05,20,2021,1,6,16,269.37,0.22,0.22,0,0.45,2.9,5.35,9.58,0.21,7.69,4.17,3.92,4.9,2,0.45,5.12,8.69,0.22,0.45,0,0,0.22,0,0,0
"Simon Edvinsson","SIMON.EDVINSSON","8482762","24-25","DET","D","L",2003-02-05,21,2021,1,6,78,1462.82,0.21,0.45,0.37,1.03,3.12,4.72,8,0.19,6.58,4.35,4.03,4.84,3.4,0.94,3.24,6.44,0.66,0.29,0.04,0.04,-0.37,0,0,0
"Simon Gagne","SIMON.GAGNE","8467346","08-09","PHI","L","L",1980-02-29,28,1998,1,22,79,1046.02,0.8,0.52,0.63,1.95,9.12,12.22,15.77,0.91,8.81,6.57,7.41,0.98,2.01,1.55,1.26,2.58,0.8,0.63,0,0,-0.17,0.11,0.29,-0.17
"Simon Gagne","SIMON.GAGNE","8467346","09-10","PHI","L","L",1980-02-29,29,1998,1,22,58,791.5,0.83,0.38,0.15,1.36,9.78,13.34,16.68,0.95,8.53,6.25,7.1,1.59,1.59,1.82,2.5,4.17,1.06,0.61,0.08,0,-0.53,0.08,0.23,-0.15
"Simon Gagne","SIMON.GAGNE","8467346","10-11","T.B","L","L",1980-02-29,30,1998,1,22,63,841.58,0.57,0.64,0.36,1.57,8.56,12.12,16.47,0.76,6.67,4.71,6.29,1.43,1,1.5,2.78,3.21,0.57,0.64,0,0,0.07,0.29,0.43,-0.14
"Simon Gagne","SIMON.GAGNE","8467346","11-12","L.A","L","L",1980-02-29,31,1998,1,22,34,458.6,0.78,0.52,0.26,1.57,8.11,10.2,13.87,0.58,9.68,7.69,5.69,1.18,2.35,0.78,1.96,3.4,1.05,0,0,0,-1.05,0.13,0.65,-0.52
"Simon Gagne","SIMON.GAGNE","8467346","12-13","L.A","L","L",1980-02-29,32,1998,1,22,11,127.68,0,1.41,0.47,1.88,7.05,9.87,14.1,0.57,0,0,5.76,1.41,1.41,0.94,2.35,4.7,0.47,1.41,0,0,0.94,0,0,0
"Simon Gagne","SIMON.GAGNE","8467346","12-13","PHI","L","L",1980-02-29,32,1998,1,22,27,325.98,0.55,0.18,0.55,1.29,9.2,12.15,15.65,0.83,6,4.55,6.83,2.02,0.55,2.39,3.13,4.23,0.37,0.18,0,0,-0.18,0.18,0,0.18
"Simon Gagne","SIMON.GAGNE","8467346","14-15","BOS","L","L",1980-02-29,34,1998,1,22,23,249.45,0.72,0,0.24,0.96,6.49,7.46,11.06,0.56,11.11,9.68,7.48,1.68,1.68,0.72,4.57,6.49,0.48,0.72,0,0,0.24,0.24,1.2,-0.96
"Simon Holmstrom","SIMON.HOLMSTROM","8481601","22-23","NYI","R","L",2001-05-24,21,2019,1,23,50,536.45,0.67,0.11,0.22,1.01,4.25,6.38,8.39,0.52,15.79,10.53,8.14,2.35,1.45,2.35,1.01,3.58,0,0.56,0,0,0.56,0,0.34,-0.34
"Simon Holmstrom","SIMON.HOLMSTROM","8481601","23-24","NYI","R","L",2001-05-24,22,2019,1,23,75,878.5,0.68,0.48,0,1.16,4.03,6.9,9.15,0.54,16.95,9.9,7.88,2.53,1.16,2.94,1.16,3.82,0.34,0.2,0,0,-0.14,0.34,0.68,-0.34
"Simon Holmstrom","SIMON.HOLMSTROM","8481601","24-25","NYI","R","L",2001-05-24,23,2019,1,23,75,992.42,0.79,0.73,0.36,1.87,4.05,7.5,9.61,0.5,19.4,10.48,6.68,3.02,2.48,0.67,1.51,2.9,0.12,0.48,0,0,0.36,0.06,0.12,-0.06
"Simon Moser","SIMON.MOSER","8477666","13-14","NSH","C","L",1989-03-10,24,2007,NA,NA,6,57.07,1.05,1.05,0,2.1,7.36,9.46,11.56,0.44,14.29,11.11,4.67,1.05,0,1.05,5.26,8.41,1.05,0,0,0,-1.05,0,0,0
"Simon Nemec","SIMON.NEMEC","8483495","23-24","N.J","D","R",2004-02-15,19,2022,1,2,60,1040.38,0.12,0.63,0.12,0.87,3,4.9,8.94,0.21,3.85,2.35,4.2,5.25,1.38,1.04,1.1,3.69,0.52,0.58,0.06,0.06,0.06,0,0,0
"Simon Nemec","SIMON.NEMEC","8483495","24-25","N.J","D","R",2004-02-15,20,2022,1,2,27,368.8,0.33,0,0,0.33,3.74,5.69,8.62,0.11,8.7,5.71,1.91,3.74,3.9,0.81,0.33,3.42,0.98,0.33,0,0,-0.65,0,0,0
"Rod Brind'Amour","SKYLER.BRIND'AMOUR","8480291","24-25","CAR","C","L",1999-07-27,25,2017,6,177,2,26.1,2.3,0,0,2.3,2.3,6.9,11.49,1.82,100,33.33,26.33,0,9.2,0,2.3,6.9,2.3,0,0,0,-2.3,34.48,16.09,18.39
"Slater Koekkoek","SLATER.KOEKKOEK","8476886","14-15","T.B","D","L",1994-02-18,20,2012,1,10,3,47.43,0,0,0,0,7.59,8.86,10.12,0.19,0,0,2.14,3.8,0,1.27,2.53,10.12,1.27,1.27,0,0,0,0,0,0
"Slater Koekkoek","SLATER.KOEKKOEK","8476886","15-16","T.B","D","L",1994-02-18,21,2012,1,10,9,92.48,0,0.65,0,0.65,7.14,10.38,14.27,0.3,0,0,2.88,3.24,1.95,1.95,3.89,9.08,0.65,0,0,0,-0.65,0,0,0
"Slater Koekkoek","SLATER.KOEKKOEK","8476886","16-17","T.B","D","L",1994-02-18,22,2012,1,10,29,361.9,0,0.33,0.33,0.66,4.48,6.63,11.27,0.14,0,0,2.12,4.31,1.16,0.17,3.98,8.79,0.5,0.66,0,0,0.17,0,0,0
"Slater Koekkoek","SLATER.KOEKKOEK","8476886","17-18","T.B","D","L",1994-02-18,23,2012,1,10,35,374.62,0.64,0.32,0.32,1.28,6.57,8.17,11.37,0.25,9.76,7.84,3,3.84,0.96,0.48,5.45,6.09,1.12,0.16,0,0,-0.96,0,0,0
"Slater Koekkoek","SLATER.KOEKKOEK","8476886","18-19","CHI","D","L",1994-02-18,24,2012,1,10,22,318.88,0.19,0.38,0.38,0.94,3.95,5.08,8.28,0.14,4.76,3.7,2.74,5.83,0.94,0.38,8.28,7.9,0.94,0.38,0,0,-0.56,0,0,0
"Slater Koekkoek","SLATER.KOEKKOEK","8476886","18-19","T.B","D","L",1994-02-18,24,2012,1,10,9,125.82,0.48,0,0,0.48,7.15,9.06,11.92,0.22,6.67,5.26,2.47,5.72,0.48,0.48,3.81,7.15,0.95,0.95,0,0,0,0,0,0
"Slater Koekkoek","SLATER.KOEKKOEK","8476886","19-20","CHI","D","L",1994-02-18,25,2012,1,10,42,643.78,0.09,0.28,0.56,0.93,4.38,6.8,10.81,0.18,2.13,1.37,2.67,4.75,2.52,0.75,5.59,6.52,1.4,0.75,0,0,-0.65,0,0,0
"Slater Koekkoek","SLATER.KOEKKOEK","8476886","20-21","EDM","D","L",1994-02-18,26,2012,1,10,18,198.57,0.3,0,0,0.3,4.23,6.35,11.18,0.13,7.14,4.76,2.1,6.04,3.02,0.91,2.72,5.74,0,0.6,0,0,0.6,0,0,0
"Slater Koekkoek","SLATER.KOEKKOEK","8476886","21-22","EDM","D","L",1994-02-18,27,2012,1,10,19,205.35,0,0.58,0.58,1.17,3.21,5.55,7.6,0.08,0,0,1.47,4.97,0.29,0.29,6.14,7.01,1.46,0.29,0,0,-1.17,0,0,0
"Slava Voynov","SLAVA.VOYNOV","8474594","11-12","L.A","D","R",1990-01-15,21,2008,2,32,54,857.73,0.35,0.42,0.21,0.98,4.76,7.41,11.89,0.24,7.35,4.72,3.21,3.15,1.96,0.77,4.62,5.04,0.35,0.35,0,0,0,0,0,0
"Slava Voynov","SLAVA.VOYNOV","8474594","12-13","L.A","D","R",1990-01-15,22,2008,2,32,48,879.87,0.27,0.34,0.41,1.02,4.5,6.82,10.37,0.19,6.06,4,2.81,2.39,2.11,0.27,4.98,6.07,0.41,0.34,0,0,-0.07,0.14,0,0.14
"Slava Voynov","SLAVA.VOYNOV","8474594","13-14","L.A","D","R",1990-01-15,23,2008,2,32,82,1409.45,0.13,0.51,0.21,0.85,4.13,6.64,10.05,0.19,3.09,1.92,2.87,2.38,2.3,0.6,5.11,5.24,0.72,0.51,0,0,-0.21,0,0,0
"Slava Voynov","SLAVA.VOYNOV","8474594","14-15","L.A","D","R",1990-01-15,24,2008,2,32,6,106.08,0,0,0,0,1.7,5.09,9.05,0.13,0,0,2.56,3.96,3.96,0.57,4.52,3.39,0.57,0,0,0,-0.57,0,0,0
"Sonny Milano","SONNY.MILANO","8477947","15-16","CBJ","L","L",1996-05-12,19,2014,1,16,3,40.13,0,1.5,0,1.5,2.99,7.48,7.48,0.25,0,0,3.4,2.99,1.5,1.5,5.98,11.96,0,0,0,0,0,0,0,0
"Sonny Milano","SONNY.MILANO","8477947","16-17","CBJ","L","L",1996-05-12,20,2014,1,16,4,40.15,0,0,0,0,2.99,5.98,8.97,0.64,0,0,10.75,2.99,4.48,1.49,4.48,7.47,0,0,0,0,0,0,0,0
"Sonny Milano","SONNY.MILANO","8477947","17-18","CBJ","L","L",1996-05-12,21,2014,1,16,55,541.38,1.55,0.22,0.22,1.99,6.54,9.31,11.08,0.65,23.73,16.67,6.94,1.22,1.44,1.44,2.77,7.31,0.33,0.89,0,0,0.55,0,0,0
"Sonny Milano","SONNY.MILANO","8477947","18-19","CBJ","L","L",1996-05-12,22,2014,1,16,8,64.92,0.92,0,0,0.92,4.62,6.47,7.39,0.5,20,14.29,7.71,0,0.92,0,4.62,7.39,0,2.77,0,0,2.77,0,0,0
"Sonny Milano","SONNY.MILANO","8477947","19-20","ANA","L","L",1996-05-12,23,2014,1,16,9,118.75,0.51,0.51,0.51,1.52,5.05,7.07,9.09,0.44,10,7.14,6.21,2.02,0.51,2.02,0.51,6.57,0.51,1.01,0,0,0.51,0,0,0
"Sonny Milano","SONNY.MILANO","8477947","19-20","CBJ","L","L",1996-05-12,23,2014,1,16,46,517.7,0.58,0.7,0.46,1.74,6.37,7.42,8.58,0.44,9.09,7.81,5.98,1.04,2.55,2.09,2.9,7.65,1.04,1.39,0,0,0.35,0,0,0
"Sonny Milano","SONNY.MILANO","8477947","20-21","ANA","L","L",1996-05-12,24,2014,1,16,6,80.43,0,0,0,0,5.97,9.7,11.19,0.66,0,0,6.85,0,2.24,0,2.98,6.71,0,0.75,0,0,0.75,0,0,0
"Sonny Milano","SONNY.MILANO","8477947","21-22","ANA","L","L",1996-05-12,25,2014,1,16,66,856.8,0.63,0.77,0.28,1.68,5.53,7.98,10.22,0.58,11.39,7.89,7.29,1.05,2.24,1.75,1.82,5.67,0.14,0.28,0,0,0.14,0,0.14,-0.14
"Sonny Milano","SONNY.MILANO","8477947","22-23","WSH","L","L",1996-05-12,26,2014,1,16,64,769.88,0.78,0.62,0.78,2.18,5.69,8.81,10.21,0.77,13.7,8.85,8.79,1.17,1.4,1.64,2.96,8.73,0.55,0.39,0,0,-0.16,0,0,0
"Sonny Milano","SONNY.MILANO","8477947","23-24","WSH","L","L",1996-05-12,27,2014,1,16,49,560.67,1.28,0.43,0.32,2.03,4.49,5.99,8.78,0.51,28.57,21.43,8.52,1.61,2.57,2.46,2.14,7.17,0.32,0.32,0,0,0,0,0,0
"Sonny Milano","SONNY.MILANO","8477947","24-25","WSH","L","L",1996-05-12,28,2014,1,16,3,21.18,0,0,0,0,11.33,11.33,11.33,0.99,0,0,8.75,0,2.83,0,2.83,8.5,0,2.83,0,0,2.83,0,0,0
"Spencer Abbott","SPENCER.ABBOTT","8476805","13-14","TOR","L","R",1988-04-30,25,2006,NA,NA,1,5.27,0,0,0,0,22.77,22.77,22.77,2.5,0,0,11,0,0,0,11.39,22.77,0,0,0,0,0,0,0,0
"Spencer Abbott","SPENCER.ABBOTT","8476805","16-17","CHI","L","R",1988-04-30,28,2006,NA,NA,1,8.57,0,0,0,0,7,7,14,0.49,0,0,7,0,0,7,0,21,0,0,0,0,0,0,0,0
"Spencer Foo","SPENCER.FOO","8480330","17-18","CGY","R","R",1994-05-19,23,2012,NA,NA,4,55,2.18,0,0,2.18,10.91,14.18,16.36,1.16,20,15.38,8.15,3.27,1.09,2.18,6.55,4.36,1.09,1.09,0,0,0,1.09,0,1.09
"Spencer MacHacek","SPENCER.MACHACEK","8474146","08-09","ATL","R","R",1988-10-14,19,2007,3,67,2,16.38,0,0,0,0,3.66,3.66,3.66,0.15,0,0,4,0,0,0,25.64,3.66,0,3.66,0,0,3.66,0,0,0
"Spencer MacHacek","SPENCER.MACHACEK","8474146","10-11","ATL","R","R",1988-10-14,21,2007,3,67,10,76.15,0,0,0,0,5.52,6.3,8.67,0.72,0,0,11.5,1.58,0,0,17.33,11.03,0,0,0,0,0,0,0,0
"Spencer MacHacek","SPENCER.MACHACEK","8474146","11-12","WPG","R","R",1988-10-14,22,2007,3,67,13,96.83,1.24,2.48,1.86,5.58,7.44,9.91,14.87,0.58,16.67,12.5,5.81,0.62,0.62,2.48,14.87,9.29,0.62,0.62,0.62,0.62,0,0.62,0,0.62
"Spencer Stastney","SPENCER.STASTNEY","8481056","22-23","NSH","D","L",2000-01-04,22,2018,5,131,8,125.87,0,0,0,0,3.81,4.77,6.2,0.1,0,0,2,2.38,1.43,0.95,0.95,3.81,0.48,0,0,0,-0.48,0,0,0
"Spencer Stastney","SPENCER.STASTNEY","8481056","23-24","NSH","D","L",2000-01-04,23,2018,5,131,20,279.73,0.43,0.21,0.21,0.86,1.93,3.65,6.86,0.17,22.22,11.76,4.53,5.15,1.93,1.07,0.43,5.79,0.43,0.21,0,0,-0.21,0,0,0
"Spencer Stastney","SPENCER.STASTNEY","8481056","24-25","NSH","D","L",2000-01-04,24,2018,5,131,23,340.03,0,0,0.18,0.18,2.65,4.76,7.59,0.18,0,0,3.7,3.35,3.35,0.88,1.41,6,0.35,0.18,0,0,-0.18,0,0,0
"Staffan Kronwall","STAFFAN.KRONWALL","8470058","08-09","WSH","D","L",1982-09-10,26,2002,9,285,3,38.13,0,0,0,0,6.29,9.44,11.01,0.74,0,0,7.83,4.72,1.57,0,17.31,4.72,0,0,0,0,0,0,0,0
"Staffan Kronwall","STAFFAN.KRONWALL","8470058","09-10","CGY","D","L",1982-09-10,27,2002,9,285,11,102.15,0.59,0.59,0.59,1.76,3.52,4.11,5.87,0.17,16.67,14.29,4.14,4.11,1.76,0,6.46,8.22,0.59,0,0,0,-0.59,0,0,0
"Stanislav Galiev","STANISLAV.GALIEV","8475816","14-15","WSH","R","R",1992-01-17,22,2010,3,86,2,18.47,3.25,0,0,3.25,6.5,9.75,12.99,1.43,50,33.33,14.67,0,3.25,6.5,9.75,19.49,0,0,0,0,0,0,0,0
"Stanislav Galiev","STANISLAV.GALIEV","8475816","15-16","WSH","R","R",1992-01-17,23,2010,3,86,24,200.8,0,0.9,0,0.9,8.67,12.55,14.94,0.73,0,0,5.81,1.2,1.79,1.79,4.18,6.27,0.6,0.3,0,0,-0.3,0,0,0
"Stanislav Svozil","STANISLAV.SVOZIL","8482711","22-23","CBJ","D","L",2003-01-17,19,2021,3,69,2,36.85,0,0,0,0,3.26,8.14,9.77,0.24,0,0,3,1.63,1.63,0,1.63,0,1.63,0,0,0,-1.63,0,0,0
"Stefan Della Rovere","STEFAN.DELLA ROVERE","8474762","10-11","STL","L","L",1990-02-25,20,2008,7,204,7,42.57,0,0,0,0,5.64,9.87,11.28,0.59,0,0,6,2.82,1.41,0,14.09,7.05,2.82,0,1.41,1.41,-2.82,4.23,1.41,2.82
"Stefan Elliott","STEFAN.ELLIOTT","8475206","11-12","COL","D","R",1991-01-30,20,2009,2,49,39,568.33,0.42,0.32,0.42,1.16,6.33,7.81,13.41,0.18,6.67,5.41,2.36,3.27,0.95,0.74,0.32,5.7,0.32,0.21,0,0,-0.11,0,0,0
"Stefan Elliott","STEFAN.ELLIOTT","8475206","12-13","COL","D","R",1991-01-30,21,2009,2,49,18,281.3,0.21,0.43,0,0.64,6.19,8.53,13.65,0.26,3.45,2.5,3,3.63,1.28,1.49,2.13,4.27,0.21,0,0,0,-0.21,0,0,0
"Stefan Elliott","STEFAN.ELLIOTT","8475206","13-14","COL","D","R",1991-01-30,22,2009,2,49,1,15.8,3.8,0,0,3.8,3.8,3.8,7.59,0.42,100,100,11,0,0,0,7.59,3.8,0,0,0,0,0,0,0,0
"Stefan Elliott","STEFAN.ELLIOTT","8475206","14-15","COL","D","R",1991-01-30,23,2009,2,49,5,59.92,0,0,0,0,5.01,7.01,10.01,0.14,0,0,2,5.01,2,1,2,2,1,0,0,0,-1,0,0,0
"Stefan Elliott","STEFAN.ELLIOTT","8475206","15-16","ARI","D","R",1991-01-30,24,2009,2,49,19,242.8,0.49,0.74,0.25,1.48,7.41,9.14,14.33,0.29,6.67,5.41,3.14,3.71,1.24,0.74,2.47,5.93,0.49,0.49,0,0,0,0,0,0
"Stefan Elliott","STEFAN.ELLIOTT","8475206","15-16","NSH","D","R",1991-01-30,24,2009,2,49,2,26.82,0,0,0,0,4.47,4.47,8.95,0.07,0,0,1.5,4.47,0,2.24,4.47,6.71,0,0,0,0,0,0,0,0
"Stefan Elliott","STEFAN.ELLIOTT","8475206","18-19","OTT","D","R",1991-01-30,27,2009,2,49,3,24.42,0,0,2.46,2.46,7.37,7.37,19.66,0.1,0,0,1.33,2.46,2.46,0,4.91,9.83,0,0,0,0,0,0,0,0
"Stefan Matteau","STEFAN.MATTEAU","8476870","12-13","N.J","C","L",1994-02-23,18,2012,1,29,17,155.82,0.39,0.77,0,1.16,8.47,8.86,10.78,0.56,4.55,4.35,6.3,0.39,1.54,1.93,9.63,8.09,0.77,0.77,0,0,0,0,1.54,-1.54
"Stefan Matteau","STEFAN.MATTEAU","8476870","14-15","N.J","C","L",1994-02-23,20,2012,1,29,7,82.97,0.72,0,0,0.72,5.79,7.23,9.4,0.61,12.5,10,8.5,0.72,2.17,1.45,12.29,13.02,2.17,0.72,0,0,-1.45,0,0,0
"Stefan Matteau","STEFAN.MATTEAU","8476870","15-16","MTL","C","L",1994-02-23,21,2012,1,29,12,125.85,0,0,0.48,0.48,2.38,4.29,8.1,0.37,0,0,8.67,1.43,1.91,0,13.35,15.26,0.95,1.43,0,0,0.48,0,0,0
"Stefan Matteau","STEFAN.MATTEAU","8476870","15-16","N.J","C","L",1994-02-23,21,2012,1,29,20,187.48,0.32,0,0,0.32,5.44,7.04,8.96,0.4,5.88,4.55,5.68,1.28,1.28,0.64,11.84,5.44,0.64,0.64,0,0,0,0,0,0
"Stefan Matteau","STEFAN.MATTEAU","8476870","17-18","VGK","C","L",1994-02-23,23,2012,1,29,8,63.47,0,0.95,0,0.95,7.56,12.29,17.96,0.52,0,0,4.23,0.95,2.84,4.73,7.56,9.45,0,1.89,0,0,1.89,0.95,0.95,0
"Stefan Matteau","STEFAN.MATTEAU","8476870","19-20","CBJ","C","L",1994-02-23,25,2012,1,29,9,107.67,1.11,0,0.56,1.67,10.03,15.05,16.16,0.91,11.11,7.41,6.04,5.57,0.56,1.11,15.05,6.13,0,0,0.56,0.56,0,0,0,0
"Stefan Matteau","STEFAN.MATTEAU","8476870","20-21","CBJ","C","L",1994-02-23,26,2012,1,29,18,181.07,0.33,0,0,0.33,4.64,5.96,9.28,0.34,7.14,5.56,5.78,2.65,1.66,1.99,11.6,6.63,0.66,0.33,0.33,0.33,-0.33,0.33,1.66,-1.33
"Stefan Matteau","STEFAN.MATTEAU","8476870","21-22","COL","C","L",1994-02-23,27,2012,1,29,1,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stefan Meyer","STEFAN.MEYER","8470648","10-11","CGY","L","L",1985-07-20,25,2003,2,55,16,114.95,0,0.52,0.52,1.04,6.26,8.35,13.57,0.58,0,0,6.94,4.7,0,0.52,12.53,8.35,0.52,2.61,1.57,1.57,2.09,3.13,4.7,-1.57
"Stefan Noesen","STEFAN.NOESEN","8476474","14-15","ANA","R","R",1993-02-12,21,2011,1,21,1,6.9,0,0,0,0,0,8.7,8.7,0.78,0,0,9,8.7,0,0,0,0,0,8.7,0,0,8.7,0,0,0
"Stefan Noesen","STEFAN.NOESEN","8476474","15-16","ANA","R","R",1993-02-12,22,2011,1,21,1,7.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.23,8.08,0,8.08,0,0,8.08,0,0,0
"Stefan Noesen","STEFAN.NOESEN","8476474","16-17","ANA","R","R",1993-02-12,23,2011,1,21,12,73.57,1.63,0,0,1.63,8.97,10.6,11.42,0.91,18.18,15.38,8.62,0.82,1.63,2.45,8.16,7.34,0,0,0,0,0,14.68,26.91,-12.23
"Stefan Noesen","STEFAN.NOESEN","8476474","16-17","N.J","R","R",1993-02-12,23,2011,1,21,32,385.53,0.93,0.16,0.16,1.25,7.78,10.58,11.83,0.69,12,8.82,6.5,1.4,1.09,1.25,6.23,4.67,0.62,0.62,0,0,0,0.62,0.93,-0.31
"Stefan Noesen","STEFAN.NOESEN","8476474","17-18","N.J","R","R",1993-02-12,24,2011,1,21,72,902.93,0.73,0.66,0.27,1.66,8.11,10.63,12.36,0.75,9.02,6.88,7.04,2.33,0.93,2.19,7.31,7.04,0.6,0.47,0.13,0.13,-0.13,1.2,2.13,-0.93
"Stefan Noesen","STEFAN.NOESEN","8476474","18-19","N.J","R","R",1993-02-12,25,2011,1,21,41,486.17,0.25,0.25,0.25,0.74,7.4,10.37,11.85,0.92,3.33,2.38,8.89,2.47,1.11,2.1,11.11,4.94,1.23,0.99,0,0,-0.25,2.34,3.58,-1.23
"Stefan Noesen","STEFAN.NOESEN","8476474","19-20","PIT","R","R",1993-02-12,26,2011,1,21,6,54.37,1.1,0,0,1.1,8.83,9.93,12.14,0.77,12.5,11.11,7.78,1.1,1.1,3.31,11.04,6.62,0,0,0,0,0,3.31,1.1,2.21
"Stefan Noesen","STEFAN.NOESEN","8476474","19-20","S.J","R","R",1993-02-12,26,2011,1,21,34,372.82,0.8,0.16,0.16,1.13,8.85,12.07,13.04,0.94,9.09,6.67,7.75,2.57,0.97,2.09,9.98,4.35,1.93,1.13,0,0,-0.8,0.48,1.45,-0.97
"Stefan Noesen","STEFAN.NOESEN","8476474","20-21","S.J","R","R",1993-02-12,27,2011,1,21,5,47.4,0,0,0,0,6.33,6.33,6.33,0.27,0,0,4.2,0,0,1.27,5.06,3.8,1.27,1.27,0,0,0,1.27,3.8,-2.53
"Stefan Noesen","STEFAN.NOESEN","8476474","20-21","TOR","R","R",1993-02-12,27,2011,1,21,1,9.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.63,0,0,6.63,0,0,0
"Stefan Noesen","STEFAN.NOESEN","8476474","21-22","CAR","R","R",1993-02-12,28,2011,1,21,2,26.02,0,0,0,0,9.22,18.45,23.06,1.82,0,0,9.88,0,6.92,0,9.22,0,0,0,0,0,0,0,0,0
"Stefan Noesen","STEFAN.NOESEN","8476474","22-23","CAR","R","R",1993-02-12,29,2011,1,21,78,736.18,0.41,0.65,0.57,1.63,7.34,11.57,13.28,1.13,5.56,3.52,9.79,1.47,2.04,2.2,7.58,5.3,0.33,0.57,0.16,0.16,0.24,2.36,2.45,-0.08
"Stefan Noesen","STEFAN.NOESEN","8476474","23-24","CAR","R","R",1993-02-12,30,2011,1,21,81,823.78,0.8,0.73,0.36,1.89,6.63,11,12.02,1.09,12.09,7.28,9.92,1.68,1.38,1.6,8.01,5.24,0.73,0.66,0.07,0.07,-0.07,2.84,4.08,-1.24
"Stefan Noesen","STEFAN.NOESEN","8476474","24-25","N.J","R","R",1993-02-12,31,2011,1,21,78,978.52,0.49,0.74,0.18,1.41,6.25,9.81,11.4,0.84,7.84,5,8.52,1.41,3.25,0.86,8.34,3.62,0.86,0.67,0.12,0.06,-0.25,1.78,1.9,-0.12
"Stephane Da Costa","STEPHANE.DA COSTA","8476205","10-11","OTT","C","R",1989-07-11,21,2007,NA,NA,4,40.63,0,0,0,0,13.29,13.29,14.77,0.93,0,0,7,0,1.48,8.86,4.43,5.91,0,1.48,0,0,1.48,8.86,17.72,-8.86
"Stephane Da Costa","STEPHANE.DA COSTA","8476205","11-12","OTT","C","R",1989-07-11,22,2007,NA,NA,22,229.48,0.78,0.52,0,1.31,6.8,10.46,13.86,0.57,11.54,7.5,5.42,3.4,1.31,1.83,3.66,6.54,0.52,0.78,0,0,0.26,14.38,24.05,-9.67
"Stephane Da Costa","STEPHANE.DA COSTA","8476205","12-13","OTT","C","R",1989-07-11,23,2007,NA,NA,9,85.03,0,0,0,0,6.35,12,16.94,0.59,0,0,4.94,0.71,2.82,0.71,5.65,8.47,0,0.71,0,0,0.71,19.76,13.41,6.35
"Stephane Da Costa","STEPHANE.DA COSTA","8476205","13-14","OTT","C","R",1989-07-11,24,2007,NA,NA,12,115.98,1.03,0.52,0,1.55,9.31,13.45,21.73,0.69,11.11,7.69,5.15,1.55,0.52,3.62,6.73,6.73,0,0,0,0,0,15.52,21.73,-6.21
"Stephane Robidas","STEPHANE.ROBIDAS","8462196","08-09","DAL","D","R",1977-03-03,31,1995,7,164,72,1269.23,0.09,0.28,0.28,0.66,3.4,5.29,7.89,0.11,2.78,1.79,2.12,4.16,1.7,0.85,7.99,8.51,1.28,0.47,0,0,-0.8,0,0,0
"Stephane Robidas","STEPHANE.ROBIDAS","8462196","09-10","DAL","D","R",1977-03-03,32,1995,7,164,81,1445.27,0.12,0.37,0.33,0.83,5.15,7.1,9.92,0.16,2.42,1.75,2.2,5.36,1.04,0.66,8.76,8.26,0.79,0.33,0.04,0,-0.5,0,0,0
"Stephane Robidas","STEPHANE.ROBIDAS","8462196","10-11","DAL","D","R",1977-03-03,33,1995,7,164,81,1458.55,0.12,0.12,0.25,0.49,2.67,4.24,6.25,0.11,4.62,2.91,2.59,4.03,1.28,0.78,6.99,8.64,0.78,0.49,0.04,0,-0.33,0,0,0
"Stephane Robidas","STEPHANE.ROBIDAS","8462196","11-12","DAL","D","R",1977-03-03,34,1995,7,164,75,1268.42,0.09,0.24,0.14,0.47,2.37,3.69,5.96,0.07,4,2.56,1.99,3.69,1.04,0.71,6.81,8.18,0.85,0.14,0,0,-0.71,0,0,0
"Stephane Robidas","STEPHANE.ROBIDAS","8462196","12-13","DAL","D","R",1977-03-03,35,1995,7,164,48,798.63,0.08,0.23,0.38,0.68,2.48,4.58,7.36,0.09,3.03,1.64,1.98,4.36,1.05,0.6,8.49,9.47,0.83,0.3,0.08,0.08,-0.53,0,0,0
"Stephane Robidas","STEPHANE.ROBIDAS","8462196","13-14","ANA","D","R",1977-03-03,36,1995,7,164,14,242.45,0.25,0.49,0.49,1.24,4.21,5.69,8.91,0.16,5.88,4.35,2.83,3.22,0.74,0.25,6.93,8.66,0.99,0.25,0,0,-0.74,0,0,0
"Stephane Robidas","STEPHANE.ROBIDAS","8462196","13-14","DAL","D","R",1977-03-03,36,1995,7,164,24,397.75,0.45,0,0.15,0.6,4.83,7.69,11.01,0.18,9.38,5.88,2.31,4.07,1.06,0.3,8.6,10.71,0.45,0.15,0,0,-0.3,0,0,0
